id_persona,nombre,apellido,edad,genero,ciudad,estado,ocupacion,nivel_estudios,ingreso_mensual,activo,fecha_registro
251,Eduardo,Perez,45,F,CDMX,Aguascalientes,Medico,Maestria,4111.95,true,2026-03-15
252,Maria,Alvarez,46,F,Merida,Aguascalientes,Diseñador,Preparatoria,17452.56,true,2026-05-11
253,Erick,Cruz,57,M,Merida,Aguascalientes,Diseñador,Maestria,3613.31,false,2026-05-23
254,Carlos,Lopez,45,M,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,20537.78,true,2026-05-14
255,Darely,Gomez,47,F,Aguascalientes,Aguascalientes,Abogado,Doctorado,18815.85,false,2026-05-06
256,Elena,Lopez,59,F,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,5530.57,false,2026-04-15
257,Luis,Garcia,29,M,Guadalajara,Aguascalientes,Diseñador,Doctorado,13931.09,true,2026-03-22
258,Maria,Garcia,56,M,Guadalajara,Aguascalientes,Estudiante,Maestria,4978.72,true,2026-03-08
259,Ana,Lopez,31,M,Guadalajara,Aguascalientes,Estudiante,Maestria,10710.66,true,2026-05-15
260,Elena,Martinez,56,M,Monterrey,Aguascalientes,Diseñador,Preparatoria,10329.29,true,2026-03-13
261,Erick,Perez,56,M,Merida,Aguascalientes,Abogado,Maestria,3859.69,true,2026-02-09
262,Erick,Alvarez,34,F,Monterrey,Aguascalientes,Medico,Licenciatura,22931.56,true,2026-06-02
263,Eduardo,Garcia,55,F,Merida,Aguascalientes,Abogado,Doctorado,19096.43,false,2026-05-12
264,Ana,Gomez,56,M,CDMX,Aguascalientes,Diseñador,Doctorado,7061.95,true,2026-03-22
265,Eduardo,Perez,47,F,CDMX,Aguascalientes,Medico,Maestria,8006.76,true,2026-03-14
266,Elena,Martinez,26,F,CDMX,Aguascalientes,Ingeniero,Preparatoria,12730.5,false,2026-02-09
267,Erick,Alvarez,45,M,Guadalajara,Aguascalientes,Diseñador,Licenciatura,22930.84,true,2026-02-20
268,Eduardo,Hernandez,19,F,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,20823.99,true,2026-04-07
269,Luis,Gomez,18,F,CDMX,Aguascalientes,Medico,Preparatoria,6057.93,true,2026-05-31
270,Elena,Garcia,20,M,Guadalajara,Aguascalientes,Medico,Doctorado,4728.74,true,2026-02-23
271,Darely,Hernandez,24,M,Monterrey,Aguascalientes,Medico,Preparatoria,8120,true,2026-05-10
272,Maria,Martinez,51,M,Guadalajara,Aguascalientes,Ingeniero,Maestria,5403.56,false,2026-04-09
273,Darely,Hernandez,20,F,Aguascalientes,Aguascalientes,Abogado,Maestria,19502.91,true,2026-04-30
274,Eduardo,Gomez,59,F,Guadalajara,Aguascalientes,Estudiante,Doctorado,7897.07,false,2026-05-09
275,Maria,Perez,45,M,Merida,Aguascalientes,Abogado,Doctorado,16176.16,false,2026-05-15
276,Eduardo,Perez,19,M,CDMX,Aguascalientes,Ingeniero,Preparatoria,11745.62,true,2026-05-15
277,Eduardo,Garcia,50,M,Merida,Aguascalientes,Ingeniero,Maestria,13473.71,true,2026-03-22
278,Darely,Garcia,55,F,Merida,Aguascalientes,Ingeniero,Maestria,7159.02,true,2026-03-16
279,Carlos,Lopez,51,M,Merida,Aguascalientes,Medico,Maestria,13702.84,true,2026-04-24
280,Maria,Hernandez,56,M,Merida,Aguascalientes,Medico,Preparatoria,13365.6,true,2026-05-15
281,Luis,Gomez,47,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,20738.2,true,2026-05-31
282,Darely,Gomez,44,M,Guadalajara,Aguascalientes,Abogado,Preparatoria,6831.78,true,2026-05-11
283,Darely,Gomez,52,M,Aguascalientes,Aguascalientes,Abogado,Preparatoria,10269.84,true,2026-03-07
284,Maria,Hernandez,48,M,Aguascalientes,Aguascalientes,Medico,Licenciatura,13109.47,true,2026-05-09
285,Carlos,Alvarez,32,F,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,15200.77,true,2026-05-21
286,Carlos,Hernandez,51,M,Aguascalientes,Aguascalientes,Diseñador,Maestria,18559.06,true,2026-04-11
287,Erick,Martinez,21,F,CDMX,Aguascalientes,Medico,Licenciatura,3390.42,true,2026-05-12
288,Carlos,Garcia,42,M,Aguascalientes,Aguascalientes,Diseñador,Preparatoria,8295.59,true,2026-03-30
289,Erick,Cruz,32,M,CDMX,Aguascalientes,Ingeniero,Preparatoria,11304.73,true,2026-05-01
290,Erick,Perez,38,M,Monterrey,Aguascalientes,Estudiante,Doctorado,20663.46,true,2026-04-15
291,Eduardo,Cruz,57,M,Monterrey,Aguascalientes,Abogado,Doctorado,17975.65,true,2026-03-27
292,Erick,Alvarez,56,F,CDMX,Aguascalientes,Ingeniero,Maestria,14634.16,false,2026-03-05
293,Jose,Cruz,60,M,CDMX,Aguascalientes,Ingeniero,Doctorado,17958.07,true,2026-05-19
294,Erick,Alvarez,23,M,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,16267.92,true,2026-04-11
295,Luis,Martinez,20,M,Monterrey,Aguascalientes,Diseñador,Maestria,6835.27,true,2026-05-11
296,Jose,Gomez,57,M,Guadalajara,Aguascalientes,Estudiante,Licenciatura,16137.65,true,2026-04-23
297,Erick,Hernandez,58,M,Aguascalientes,Aguascalientes,Estudiante,Maestria,22752.75,true,2026-06-01
298,Jose,Garcia,30,M,Monterrey,Aguascalientes,Diseñador,Doctorado,9018.68,true,2026-03-16
299,Ana,Hernandez,43,M,Merida,Aguascalientes,Estudiante,Licenciatura,17711.81,false,2026-04-19
300,Elena,Perez,50,F,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,8535.48,true,2026-02-12
301,Maria,Lopez,56,M,Aguascalientes,Aguascalientes,Abogado,Licenciatura,21395.86,true,2026-04-15
302,Eduardo,Martinez,44,F,Guadalajara,Aguascalientes,Diseñador,Maestria,13792.87,false,2026-02-12
303,Erick,Perez,26,M,Aguascalientes,Aguascalientes,Estudiante,Preparatoria,22427.92,false,2026-04-01
304,Erick,Garcia,56,M,CDMX,Aguascalientes,Estudiante,Licenciatura,17981.83,true,2026-03-23
305,Luis,Martinez,55,M,Guadalajara,Aguascalientes,Estudiante,Preparatoria,9898.73,true,2026-02-23
306,Carlos,Martinez,21,M,Aguascalientes,Aguascalientes,Abogado,Doctorado,20764.13,true,2026-03-29
307,Darely,Cruz,37,M,Guadalajara,Aguascalientes,Diseñador,Maestria,21351.16,true,2026-04-10
308,Maria,Garcia,51,F,Monterrey,Aguascalientes,Estudiante,Preparatoria,11713.68,true,2026-04-19
309,Erick,Lopez,46,M,CDMX,Aguascalientes,Estudiante,Doctorado,20955.83,false,2026-04-21
310,Darely,Martinez,32,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,3648.47,true,2026-05-04
311,Carlos,Lopez,54,M,CDMX,Aguascalientes,Ingeniero,Maestria,10087.19,true,2026-05-25
312,Darely,Perez,33,F,Guadalajara,Aguascalientes,Diseñador,Maestria,19445.9,true,2026-04-23
313,Eduardo,Perez,23,M,Guadalajara,Aguascalientes,Abogado,Preparatoria,17089.86,true,2026-05-13
314,Erick,Garcia,29,M,Merida,Aguascalientes,Abogado,Doctorado,14226.39,true,2026-03-29
315,Maria,Martinez,20,M,Merida,Aguascalientes,Abogado,Maestria,8316.75,true,2026-02-13
316,Elena,Gomez,29,F,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,22928.02,true,2026-05-14
317,Ana,Martinez,37,M,Monterrey,Aguascalientes,Estudiante,Licenciatura,11693,true,2026-05-16
318,Ana,Hernandez,42,M,Guadalajara,Aguascalientes,Medico,Licenciatura,7609.32,true,2026-04-08
319,Ana,Martinez,59,M,CDMX,Aguascalientes,Medico,Preparatoria,19716.07,false,2026-02-28
320,Luis,Alvarez,37,M,Monterrey,Aguascalientes,Ingeniero,Maestria,20305.65,true,2026-03-31
321,Luis,Gomez,52,M,Guadalajara,Aguascalientes,Estudiante,Licenciatura,8547.97,true,2026-05-31
322,Carlos,Garcia,29,M,Guadalajara,Aguascalientes,Medico,Doctorado,7559.75,true,2026-03-31
323,Maria,Perez,19,M,Monterrey,Aguascalientes,Ingeniero,Maestria,6187.06,true,2026-02-09
324,Carlos,Lopez,31,M,Guadalajara,Aguascalientes,Estudiante,Doctorado,7805.2,true,2026-02-11
325,Eduardo,Martinez,38,M,Guadalajara,Aguascalientes,Diseñador,Maestria,9621.19,false,2026-05-14
326,Ana,Martinez,41,F,Aguascalientes,Aguascalientes,Abogado,Licenciatura,22460.16,true,2026-02-18
327,Eduardo,Martinez,40,M,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,11212.08,false,2026-04-03
328,Maria,Hernandez,47,M,Merida,Aguascalientes,Abogado,Licenciatura,19280.43,true,2026-04-01
329,Darely,Alvarez,54,M,Aguascalientes,Aguascalientes,Abogado,Maestria,21956.21,false,2026-04-05
330,Maria,Hernandez,35,F,Monterrey,Aguascalientes,Medico,Preparatoria,11835.62,true,2026-04-20
331,Maria,Martinez,28,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,20852.91,true,2026-04-17
332,Luis,Martinez,51,M,Merida,Aguascalientes,Medico,Licenciatura,11214.87,true,2026-03-27
333,Ana,Alvarez,43,M,Aguascalientes,Aguascalientes,Ingeniero,Maestria,10386.39,true,2026-03-30
334,Elena,Gomez,20,M,Merida,Aguascalientes,Abogado,Doctorado,4335.87,true,2026-02-14
335,Elena,Lopez,18,F,Monterrey,Aguascalientes,Ingeniero,Preparatoria,14857.29,true,2026-05-22
336,Elena,Gomez,56,F,Monterrey,Aguascalientes,Diseñador,Maestria,4583.88,true,2026-04-09
337,Luis,Lopez,55,M,Monterrey,Aguascalientes,Diseñador,Doctorado,12972.67,true,2026-02-11
338,Jose,Hernandez,42,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,5078.43,true,2026-03-11
339,Darely,Garcia,25,M,Monterrey,Aguascalientes,Estudiante,Doctorado,11623.77,true,2026-05-01
340,Ana,Martinez,37,F,Monterrey,Aguascalientes,Medico,Maestria,14980.87,true,2026-04-28
341,Ana,Martinez,29,F,CDMX,Aguascalientes,Ingeniero,Licenciatura,4847.84,true,2026-04-24
342,Jose,Hernandez,40,F,Merida,Aguascalientes,Estudiante,Maestria,17198.67,true,2026-04-08
343,Elena,Martinez,21,M,Aguascalientes,Aguascalientes,Medico,Licenciatura,11614.48,true,2026-04-24
344,Eduardo,Gomez,40,F,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,17339.29,false,2026-03-29
345,Carlos,Garcia,28,F,CDMX,Aguascalientes,Ingeniero,Preparatoria,12367.81,true,2026-02-09
346,Carlos,Martinez,21,F,Monterrey,Aguascalientes,Abogado,Licenciatura,3996.39,true,2026-03-17
347,Elena,Gomez,30,F,Merida,Aguascalientes,Medico,Doctorado,16601.09,true,2026-04-10
348,Eduardo,Gomez,24,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,21146.36,true,2026-04-14
349,Luis,Perez,30,F,Merida,Aguascalientes,Estudiante,Maestria,19086.67,true,2026-04-15
350,Ana,Cruz,23,M,Merida,Aguascalientes,Abogado,Doctorado,9963.26,true,2026-04-04
351,Darely,Gomez,21,M,Merida,Aguascalientes,Diseñador,Doctorado,17874.19,false,2026-05-23
352,Darely,Gomez,44,F,Guadalajara,Aguascalientes,Abogado,Preparatoria,9366.5,false,2026-05-18
353,Elena,Perez,22,M,Guadalajara,Aguascalientes,Estudiante,Licenciatura,22502,true,2026-03-13
354,Luis,Martinez,27,F,Monterrey,Aguascalientes,Medico,Doctorado,12621.55,true,2026-04-21
355,Ana,Garcia,52,M,Monterrey,Aguascalientes,Ingeniero,Maestria,18583.59,true,2026-03-16
356,Eduardo,Cruz,55,M,Monterrey,Aguascalientes,Abogado,Licenciatura,18463.62,true,2026-06-02
357,Maria,Garcia,46,M,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,15981.9,false,2026-04-19
358,Luis,Martinez,44,M,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,18760.26,true,2026-05-29
359,Eduardo,Gomez,25,M,CDMX,Aguascalientes,Abogado,Doctorado,9176.62,true,2026-04-11
360,Luis,Hernandez,60,F,CDMX,Aguascalientes,Diseñador,Preparatoria,5013.59,true,2026-05-04
361,Ana,Gomez,43,F,CDMX,Aguascalientes,Abogado,Licenciatura,16391.2,false,2026-03-30
362,Carlos,Lopez,41,F,Merida,Aguascalientes,Estudiante,Doctorado,10040.18,true,2026-03-19
363,Darely,Alvarez,40,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,14896.35,true,2026-03-06
364,Carlos,Martinez,54,F,Monterrey,Aguascalientes,Medico,Licenciatura,18308.17,true,2026-03-04
365,Ana,Cruz,46,M,Merida,Aguascalientes,Ingeniero,Preparatoria,18477.22,false,2026-02-24
366,Carlos,Garcia,34,M,Aguascalientes,Aguascalientes,Abogado,Licenciatura,9802.99,true,2026-03-14
367,Luis,Garcia,59,F,Merida,Aguascalientes,Medico,Preparatoria,12835.09,true,2026-03-16
368,Darely,Perez,41,F,Monterrey,Aguascalientes,Diseñador,Doctorado,14871.97,true,2026-02-20
369,Eduardo,Gomez,22,F,Guadalajara,Aguascalientes,Abogado,Doctorado,18698.29,false,2026-02-09
370,Elena,Hernandez,55,F,CDMX,Aguascalientes,Diseñador,Maestria,15405.6,true,2026-04-12
371,Ana,Lopez,59,F,Merida,Aguascalientes,Abogado,Maestria,14868.31,true,2026-04-02
372,Eduardo,Hernandez,58,F,CDMX,Aguascalientes,Estudiante,Doctorado,20944.37,true,2026-05-21
373,Carlos,Cruz,54,F,Guadalajara,Aguascalientes,Abogado,Maestria,22657.72,true,2026-05-17
374,Luis,Cruz,45,F,Guadalajara,Aguascalientes,Medico,Doctorado,11112.99,true,2026-02-27
375,Elena,Martinez,25,F,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,4669.12,true,2026-04-21
376,Maria,Hernandez,38,M,Aguascalientes,Aguascalientes,Abogado,Maestria,6887.13,true,2026-05-24
377,Erick,Cruz,34,F,Guadalajara,Aguascalientes,Abogado,Preparatoria,18187.01,true,2026-05-19
378,Luis,Hernandez,58,M,Merida,Aguascalientes,Ingeniero,Maestria,15486.54,false,2026-05-09
379,Jose,Alvarez,19,F,Merida,Aguascalientes,Abogado,Doctorado,14665.02,true,2026-05-24
380,Luis,Hernandez,35,F,CDMX,Aguascalientes,Abogado,Doctorado,5532.72,true,2026-05-23
381,Ana,Perez,28,F,Merida,Aguascalientes,Medico,Licenciatura,17073.79,false,2026-04-15
382,Erick,Perez,51,F,Monterrey,Aguascalientes,Medico,Preparatoria,22035.96,false,2026-05-15
383,Darely,Lopez,39,F,Aguascalientes,Aguascalientes,Medico,Licenciatura,16370.34,true,2026-03-20
384,Carlos,Perez,43,F,Guadalajara,Aguascalientes,Estudiante,Maestria,10754.84,true,2026-04-14
385,Carlos,Lopez,50,M,Merida,Aguascalientes,Ingeniero,Doctorado,13110.8,false,2026-03-31
386,Carlos,Hernandez,27,F,Guadalajara,Aguascalientes,Medico,Maestria,5960.91,true,2026-02-23
387,Erick,Hernandez,45,F,CDMX,Aguascalientes,Medico,Preparatoria,13280.89,true,2026-03-07
388,Elena,Gomez,54,M,CDMX,Aguascalientes,Abogado,Licenciatura,6013.54,false,2026-03-15
389,Jose,Cruz,30,M,Guadalajara,Aguascalientes,Diseñador,Maestria,21570.02,true,2026-05-20
390,Eduardo,Garcia,59,M,Monterrey,Aguascalientes,Abogado,Preparatoria,5709.65,true,2026-04-20
391,Maria,Martinez,22,M,Aguascalientes,Aguascalientes,Medico,Doctorado,20849.67,true,2026-02-08
392,Darely,Gomez,40,M,Guadalajara,Aguascalientes,Diseñador,Doctorado,13170.56,true,2026-03-24
393,Eduardo,Gomez,38,F,Guadalajara,Aguascalientes,Estudiante,Doctorado,10406.81,true,2026-05-13
394,Ana,Lopez,57,F,CDMX,Aguascalientes,Ingeniero,Maestria,11573.23,false,2026-02-27
395,Luis,Garcia,27,M,Guadalajara,Aguascalientes,Diseñador,Maestria,14868.11,true,2026-04-05
396,Ana,Perez,49,M,CDMX,Aguascalientes,Diseñador,Doctorado,16432.65,true,2026-05-10
397,Eduardo,Alvarez,45,M,Merida,Aguascalientes,Medico,Licenciatura,12662.93,true,2026-02-17
398,Eduardo,Lopez,47,F,CDMX,Aguascalientes,Diseñador,Preparatoria,15209.22,true,2026-03-18
399,Luis,Alvarez,40,F,Merida,Aguascalientes,Diseñador,Preparatoria,6925.55,true,2026-03-23
400,Maria,Alvarez,56,M,Guadalajara,Aguascalientes,Ingeniero,Doctorado,19244.74,true,2026-05-02
401,Maria,Lopez,32,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,12195.36,true,2026-03-11
402,Carlos,Garcia,21,F,Merida,Aguascalientes,Diseñador,Doctorado,3831.69,true,2026-02-26
403,Erick,Lopez,41,M,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,17631.7,true,2026-03-20
404,Carlos,Hernandez,43,F,Monterrey,Aguascalientes,Medico,Maestria,18363.94,true,2026-03-07
405,Darely,Lopez,19,F,Merida,Aguascalientes,Diseñador,Preparatoria,19695.53,true,2026-03-11
406,Maria,Perez,55,F,CDMX,Aguascalientes,Estudiante,Maestria,19509.09,true,2026-04-08
407,Jose,Cruz,28,M,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,14396.33,true,2026-03-30
408,Ana,Lopez,47,M,CDMX,Aguascalientes,Abogado,Preparatoria,20313.77,true,2026-02-25
409,Jose,Alvarez,54,M,Merida,Aguascalientes,Medico,Maestria,14342.51,false,2026-05-13
410,Eduardo,Gomez,33,M,Guadalajara,Aguascalientes,Diseñador,Maestria,5509.38,true,2026-03-18
411,Erick,Garcia,39,F,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,10593.29,true,2026-06-03
412,Darely,Alvarez,36,M,CDMX,Aguascalientes,Medico,Maestria,7814.28,true,2026-04-07
413,Eduardo,Alvarez,56,M,Monterrey,Aguascalientes,Ingeniero,Licenciatura,15762.34,false,2026-04-30
414,Carlos,Cruz,33,M,Guadalajara,Aguascalientes,Estudiante,Preparatoria,15456.74,true,2026-03-07
415,Carlos,Alvarez,51,F,Aguascalientes,Aguascalientes,Abogado,Preparatoria,18098.67,false,2026-03-13
416,Darely,Hernandez,20,F,Monterrey,Aguascalientes,Estudiante,Preparatoria,18150.48,true,2026-02-27
417,Ana,Cruz,49,F,Guadalajara,Aguascalientes,Medico,Licenciatura,15954.59,true,2026-02-28
418,Eduardo,Gomez,48,M,Guadalajara,Aguascalientes,Abogado,Doctorado,13164.71,true,2026-03-13
419,Carlos,Garcia,24,M,Monterrey,Aguascalientes,Medico,Licenciatura,11272.89,true,2026-03-18
420,Carlos,Lopez,26,M,Monterrey,Aguascalientes,Ingeniero,Licenciatura,4965.9,true,2026-05-06
421,Eduardo,Lopez,43,M,CDMX,Aguascalientes,Medico,Doctorado,10104.14,true,2026-03-06
422,Carlos,Martinez,29,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,8978.31,false,2026-05-30
423,Ana,Martinez,38,M,Guadalajara,Aguascalientes,Diseñador,Maestria,21989.49,true,2026-05-13
424,Ana,Garcia,22,F,Merida,Aguascalientes,Estudiante,Doctorado,4183.81,true,2026-05-15
425,Eduardo,Lopez,20,F,Monterrey,Aguascalientes,Medico,Licenciatura,18387.66,true,2026-05-07
426,Luis,Garcia,55,F,Merida,Aguascalientes,Diseñador,Preparatoria,6181.27,true,2026-02-17
427,Jose,Alvarez,37,F,Monterrey,Aguascalientes,Ingeniero,Maestria,20536.06,true,2026-03-24
428,Jose,Cruz,36,F,Merida,Aguascalientes,Ingeniero,Preparatoria,13857.06,true,2026-03-26
429,Elena,Garcia,42,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,12784.31,true,2026-05-25
430,Jose,Lopez,24,M,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,15635.68,true,2026-03-05
431,Darely,Garcia,48,M,Merida,Aguascalientes,Estudiante,Maestria,19922.74,true,2026-03-24
432,Jose,Alvarez,38,M,Monterrey,Aguascalientes,Ingeniero,Maestria,5555.64,false,2026-02-13
433,Jose,Cruz,54,F,Aguascalientes,Aguascalientes,Diseñador,Preparatoria,17348.94,true,2026-04-13
434,Eduardo,Martinez,26,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,17839.62,true,2026-03-17
435,Ana,Garcia,56,M,Guadalajara,Aguascalientes,Estudiante,Preparatoria,11263.9,false,2026-03-19
436,Ana,Garcia,49,F,Aguascalientes,Aguascalientes,Medico,Maestria,14223.34,false,2026-04-15
437,Darely,Cruz,50,F,Merida,Aguascalientes,Estudiante,Doctorado,19752.61,true,2026-05-30
438,Erick,Garcia,21,F,CDMX,Aguascalientes,Ingeniero,Maestria,15697.38,true,2026-05-24
439,Jose,Garcia,20,F,CDMX,Aguascalientes,Medico,Maestria,12729.33,true,2026-03-16
440,Darely,Perez,25,F,Merida,Aguascalientes,Abogado,Licenciatura,11494.27,true,2026-02-14
441,Carlos,Lopez,33,M,Guadalajara,Aguascalientes,Diseñador,Preparatoria,12423.48,true,2026-03-08
442,Carlos,Hernandez,56,F,Merida,Aguascalientes,Diseñador,Maestria,20594.38,true,2026-04-03
443,Luis,Garcia,59,M,Merida,Aguascalientes,Medico,Doctorado,4515.15,true,2026-03-02
444,Darely,Gomez,19,M,Merida,Aguascalientes,Diseñador,Doctorado,8674.52,true,2026-05-04
445,Jose,Gomez,21,M,Monterrey,Aguascalientes,Estudiante,Licenciatura,4050.16,true,2026-06-01
446,Darely,Hernandez,42,M,Monterrey,Aguascalientes,Abogado,Doctorado,20219.13,true,2026-05-21
447,Maria,Perez,22,F,Aguascalientes,Aguascalientes,Diseñador,Doctorado,4005.38,true,2026-03-19
448,Darely,Cruz,29,F,Merida,Aguascalientes,Estudiante,Maestria,15492.78,true,2026-05-26
449,Elena,Perez,54,M,Guadalajara,Aguascalientes,Ingeniero,Doctorado,16731.28,true,2026-03-04
450,Ana,Perez,24,M,Guadalajara,Aguascalientes,Estudiante,Licenciatura,6693.93,false,2026-05-07
451,Erick,Cruz,57,F,CDMX,Aguascalientes,Diseñador,Licenciatura,10477.44,true,2026-05-11
452,Maria,Alvarez,21,F,Merida,Aguascalientes,Ingeniero,Doctorado,6473.93,true,2026-04-14
453,Eduardo,Hernandez,42,F,Guadalajara,Aguascalientes,Ingeniero,Doctorado,3334.41,false,2026-02-12
454,Erick,Gomez,46,F,Monterrey,Aguascalientes,Estudiante,Doctorado,19005.38,true,2026-05-28
455,Jose,Cruz,27,M,Guadalajara,Aguascalientes,Diseñador,Doctorado,10732.79,true,2026-03-22
456,Elena,Hernandez,41,F,CDMX,Aguascalientes,Abogado,Maestria,21705.47,true,2026-04-14
457,Jose,Perez,37,F,Merida,Aguascalientes,Medico,Maestria,18191.06,true,2026-03-25
458,Ana,Cruz,43,F,Aguascalientes,Aguascalientes,Abogado,Preparatoria,21272.06,true,2026-04-26
459,Maria,Cruz,33,M,Aguascalientes,Aguascalientes,Abogado,Maestria,12686.67,true,2026-03-03
460,Eduardo,Alvarez,21,F,Merida,Aguascalientes,Ingeniero,Licenciatura,3038.45,false,2026-03-02
461,Ana,Garcia,36,F,CDMX,Aguascalientes,Diseñador,Doctorado,19720.46,true,2026-04-09
462,Elena,Garcia,48,M,Monterrey,Aguascalientes,Estudiante,Preparatoria,21285.46,false,2026-06-02
463,Maria,Martinez,26,M,Monterrey,Aguascalientes,Diseñador,Preparatoria,13999.26,true,2026-04-05
464,Ana,Alvarez,33,M,Monterrey,Aguascalientes,Diseñador,Doctorado,7174.46,true,2026-03-12
465,Maria,Lopez,48,F,Merida,Aguascalientes,Medico,Preparatoria,21290.75,true,2026-04-24
466,Elena,Perez,57,M,Merida,Aguascalientes,Abogado,Licenciatura,15547.11,false,2026-05-13
467,Erick,Lopez,56,F,Aguascalientes,Aguascalientes,Diseñador,Doctorado,21465.73,true,2026-02-16
468,Carlos,Alvarez,60,F,Monterrey,Aguascalientes,Ingeniero,Preparatoria,12866.96,true,2026-05-02
469,Eduardo,Martinez,40,F,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,6119.24,true,2026-06-01
470,Ana,Alvarez,23,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,10488.8,true,2026-03-17
471,Elena,Garcia,26,M,Merida,Aguascalientes,Ingeniero,Maestria,19851.18,true,2026-02-27
472,Carlos,Perez,57,F,Merida,Aguascalientes,Abogado,Maestria,13019.39,true,2026-04-06
473,Ana,Gomez,44,F,CDMX,Aguascalientes,Abogado,Maestria,3038.51,true,2026-03-19
474,Erick,Hernandez,24,M,CDMX,Aguascalientes,Ingeniero,Doctorado,20828.4,true,2026-04-06
475,Jose,Cruz,19,F,Guadalajara,Aguascalientes,Diseñador,Maestria,18576.28,true,2026-04-30
476,Carlos,Perez,47,F,CDMX,Aguascalientes,Medico,Doctorado,10381.7,true,2026-05-27
477,Eduardo,Martinez,47,F,Merida,Aguascalientes,Ingeniero,Licenciatura,5287.63,false,2026-03-23
478,Carlos,Lopez,25,F,Merida,Aguascalientes,Estudiante,Maestria,6878.26,false,2026-05-10
479,Elena,Garcia,33,M,Monterrey,Aguascalientes,Abogado,Doctorado,8433.42,true,2026-05-07
480,Elena,Perez,55,M,Aguascalientes,Aguascalientes,Abogado,Preparatoria,3545.83,false,2026-03-16
481,Maria,Alvarez,42,F,Merida,Aguascalientes,Diseñador,Preparatoria,16021.63,true,2026-05-09
482,Jose,Martinez,35,M,Guadalajara,Aguascalientes,Diseñador,Licenciatura,20483.95,true,2026-05-04
483,Maria,Gomez,45,M,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,11886.69,true,2026-04-15
484,Maria,Lopez,26,M,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,5627.47,true,2026-05-05
485,Eduardo,Gomez,52,M,Merida,Aguascalientes,Estudiante,Licenciatura,15536.37,true,2026-05-12
486,Eduardo,Martinez,35,M,Merida,Aguascalientes,Ingeniero,Maestria,13829.04,true,2026-02-11
487,Ana,Martinez,54,M,Aguascalientes,Aguascalientes,Diseñador,Preparatoria,13467.76,true,2026-05-14
